method,image_index,sample_id,label,image_max,pixel_ap
D,33,02/test/ko/0033.png,1,0.35968759655952454,0.1921407332984977
D,34,02/test/ko/0034.png,1,0.3804774284362793,0.660509429042333
D,35,02/test/ko/0035.png,1,0.414620578289032,0.6860790108633383
D,36,02/test/ko/0036.png,1,0.39656302332878113,0.8213102174002295
D,37,02/test/ko/0037.png,1,0.40747854113578796,0.7951576655688186
D,38,02/test/ko/0038.png,1,0.3908819258213043,0.6335897961698872
D,39,02/test/ko/0039.png,1,0.4127148687839508,0.568917122086558
D,40,02/test/ko/0040.png,1,0.38839608430862427,0.7540311778547216
D,41,02/test/ko/0041.png,1,0.40564581751823425,0.6495892086640253
D,42,02/test/ko/0042.png,1,0.374494343996048,0.005276187315022267
D,43,02/test/ko/0043.png,1,0.42107445001602173,0.7866940952598535
D,44,02/test/ko/0044.png,1,0.39659178256988525,0.5437510056499626
D,45,02/test/ko/0045.png,1,0.4260072112083435,0.7252272365958992
D,46,02/test/ko/0046.png,1,0.3902183771133423,0.8455882397832688
D,47,02/test/ko/0047.png,1,0.4238108694553375,0.8006875760176579
D,48,02/test/ko/0048.png,1,0.40263110399246216,0.6100871115770018
D,49,02/test/ko/0049.png,1,0.40745386481285095,0.7180297140266467
D,50,02/test/ko/0050.png,1,0.39290663599967957,0.8023301356949524
D,51,02/test/ko/0051.png,1,0.41510120034217834,0.6567926209451302
D,52,02/test/ko/0052.png,1,0.38274675607681274,0.7468909145167084
D,53,02/test/ko/0053.png,1,0.37758660316467285,0.8250303448482328
D,54,02/test/ko/0054.png,1,0.36743655800819397,0.43886157199415426
D,55,02/test/ko/0055.png,1,0.37331709265708923,0.4247163572023446
D,56,02/test/ko/0056.png,1,0.3732568323612213,0.6212330890127663
D,57,02/test/ko/0057.png,1,0.3701692223548889,0.6051678485076969
D,58,02/test/ko/0058.png,1,0.388407438993454,0.8247013523458208
D,59,02/test/ko/0059.png,1,0.399556040763855,0.6877832651798197
D,60,02/test/ko/0060.png,1,0.3867315948009491,0.48240216254150886
D,61,02/test/ko/0061.png,1,0.3958126902580261,0.7347069524457417
D,62,02/test/ko/0062.png,1,0.4155060350894928,0.7375753082681842
D,63,02/test/ko/0063.png,1,0.39639636874198914,0.8204616390772846
D,64,02/test/ko/0064.png,1,0.3869645297527313,0.6884248690669617
D,65,02/test/ko/0065.png,1,0.41378769278526306,0.4717506467378355
D,66,02/test/ko/0066.png,1,0.41130661964416504,0.5688595199047995
D,67,02/test/ko/0067.png,1,0.3790632486343384,0.5629311293955297
D,68,02/test/ko/0068.png,1,0.3736174404621124,0.2859459663133588
D,69,02/test/ko/0069.png,1,0.3864022493362427,0.8390701788998185
D,70,02/test/ko/0070.png,1,0.3712722361087799,0.016541210494983166
D,71,02/test/ko/0071.png,1,0.3810044527053833,0.107754217957628
D,72,02/test/ko/0072.png,1,0.39465707540512085,0.5737175597039567
D,73,02/test/ko/0073.png,1,0.3426175117492676,0.3283162080509798
D,74,02/test/ko/0074.png,1,0.3468485176563263,0.08721653193807415
D,75,02/test/ko/0075.png,1,0.4013241231441498,0.7965992339365415
D,76,02/test/ko/0076.png,1,0.4117312431335449,0.6407235991998596
D,77,02/test/ko/0077.png,1,0.38896647095680237,0.7524725944067945
D,78,02/test/ko/0078.png,1,0.39423057436943054,0.7567833966276132
D,79,02/test/ko/0079.png,1,0.40020689368247986,0.8576602745290399
D,80,02/test/ko/0080.png,1,0.32240480184555054,0.6920981773452108
D,81,02/test/ko/0081.png,1,0.2888106107711792,0.7751289168751824
D,82,02/test/ko/0082.png,1,0.23094980418682098,0.008255283467687544
D,83,02/test/ko/0083.png,1,0.29255378246307373,0.001238348022647128
D,84,02/test/ko/0084.png,1,0.2654557526111603,0.009158022581788145
D,85,02/test/ko/0085.png,1,0.2566218972206116,0.17646312262297859
D,86,02/test/ko/0086.png,1,0.2502996027469635,0.0819026519026519
D,87,02/test/ko/0087.png,1,0.2352088838815689,0.04877308212172477
D,88,02/test/ko/0088.png,1,0.2688461244106293,
D,89,02/test/ko/0089.png,1,0.2097940295934677,0.7
D,90,02/test/ko/0090.png,1,0.2880980670452118,0.6921628277560481
D,91,02/test/ko/0091.png,1,0.26729798316955566,0.12401404494543704
D,92,02/test/ko/0092.png,1,0.23975472152233124,
D,93,02/test/ko/0093.png,1,0.24367669224739075,0.147891392713893
D,94,02/test/ko/0094.png,1,0.29808133840560913,0.5118358007361153
D,95,02/test/ko/0095.png,1,0.2417268604040146,0.0156086338376758
D,96,02/test/ko/0096.png,1,0.2804507911205292,0.022876012842529193
D,97,02/test/ko/0097.png,1,0.21301551163196564,0.03740964704442548
D,98,02/test/ko/0098.png,1,0.24446545541286469,0.09422573953823954
D,99,02/test/ko/0099.png,1,0.23677687346935272,0.5405253644820176
D,100,02/test/ko/0100.png,1,0.3130507469177246,0.8253968253968254
D,101,02/test/ko/0101.png,1,0.27191591262817383,0.6812169312169312
D,102,02/test/ko/0102.png,1,0.2607806324958801,0.05727760233894238
D,103,02/test/ko/0103.png,1,0.29276660084724426,0.12072885746746898
D,104,02/test/ko/0104.png,1,0.2698085606098175,0.1385980157496212
D,105,02/test/ko/0105.png,1,0.2579745054244995,0.013477712744416188
D,106,02/test/ko/0106.png,1,0.2520761787891388,0.14004197760151235
D,107,02/test/ko/0107.png,1,0.27007800340652466,0.11524391982205524
D,108,02/test/ko/0108.png,1,0.25476229190826416,0.004572440427839607
D,109,02/test/ko/0109.png,1,0.26809993386268616,
D,110,02/test/ko/0110.png,1,0.31028613448143005,0.16555396224508814
D,111,02/test/ko/0111.png,1,0.2510128915309906,0.21574074074074073
D,112,02/test/ko/0112.png,1,0.26860928535461426,
D,113,02/test/ko/0113.png,1,0.25533589720726013,0.00927949532516352
D,114,02/test/ko/0114.png,1,0.2854388356208801,0.256266206054383
D,115,02/test/ko/0115.png,1,0.2509288787841797,0.0015805678267705866
D,116,02/test/ko/0116.png,1,0.27759072184562683,
D,117,02/test/ko/0117.png,1,0.28594115376472473,0.02893157262905162
D,118,02/test/ko/0118.png,1,0.2879694700241089,
D,119,02/test/ko/0119.png,1,0.2060607373714447,
D,120,02/test/ko/0120.png,1,0.2689627408981323,
D,121,02/test/ko/0121.png,1,0.2384033501148224,0.015730017574948574
D,122,02/test/ko/0122.png,1,0.2663259208202362,
D,123,02/test/ko/0123.png,1,0.21663931012153625,
D,124,02/test/ko/0124.png,1,0.2597236633300781,0.34385133834866044
D,125,02/test/ko/0125.png,1,0.26525598764419556,0.004242560446320221
D,126,02/test/ko/0126.png,1,0.28509438037872314,0.07777995173916653
D,127,02/test/ko/0127.png,1,0.2720615863800049,
D,128,02/test/ko/0128.png,1,0.3184089958667755,0.013078010435048724
D,129,02/test/ko/0129.png,1,0.2556951344013214,
D,130,02/test/ko/0130.png,1,0.2678571343421936,0.003401693317782003
D,131,02/test/ko/0131.png,1,0.265748530626297,0.025441895269481478
D,132,02/test/ko/0132.png,1,0.2229159027338028,0.007997584335001136
D,133,02/test/ko/0133.png,1,0.2413615584373474,
D,134,02/test/ko/0134.png,1,0.23467084765434265,0.034276994589456156
D,135,02/test/ko/0135.png,1,0.23012010753154755,0.0019382798697714643
D,136,02/test/ko/0136.png,1,0.24530521035194397,
D,137,02/test/ko/0137.png,1,0.23423780500888824,
D,138,02/test/ko/0138.png,1,0.27644598484039307,
D,139,02/test/ko/0139.png,1,0.242896169424057,
D,140,02/test/ko/0140.png,1,0.23187759518623352,0.3951737224763541
D,141,02/test/ko/0141.png,1,0.2127625197172165,
D,142,02/test/ko/0142.png,1,0.23506058752536774,0.0034679169005573463
D,143,02/test/ko/0143.png,1,0.35897308588027954,0.4600389863547758
D,144,02/test/ko/0144.png,1,0.24113650619983673,
D,145,02/test/ko/0145.png,0,0.2410213202238083,
D,146,02/test/ko/0146.png,1,0.21700824797153473,
D,147,02/test/ko/0147.png,1,0.2171306312084198,0.009559245324698236
D,148,02/test/ko/0148.png,1,0.25965964794158936,
D,149,02/test/ko/0149.png,1,0.22974564135074615,
D,150,02/test/ko/0150.png,1,0.298811137676239,
D,151,02/test/ko/0151.png,1,0.2261645346879959,0.3645787761972733
D,152,02/test/ko/0152.png,1,0.294226735830307,0.07553502802387943
D,153,02/test/ko/0153.png,1,0.2868995666503906,0.1201436696972524
D,154,02/test/ko/0154.png,1,0.2470659464597702,
D,155,02/test/ko/0155.png,1,0.31227895617485046,0.03154900091783379
D,156,02/test/ko/0156.png,1,0.22345612943172455,
D,157,02/test/ko/0157.png,1,0.22766141593456268,
D,158,02/test/ko/0158.png,1,0.22659200429916382,0.3446814150761519
D,159,02/test/ko/0159.png,1,0.2651711404323578,
D,160,02/test/ko/0160.png,1,0.2860117256641388,
D,161,02/test/ko/0161.png,1,0.23248647153377533,0.5358394049787493
D,162,02/test/ko/0162.png,1,0.22759728133678436,0.0027150318662003217
D,163,02/test/ko/0163.png,1,0.3232831656932831,
D,164,02/test/ko/0164.png,1,0.2839597761631012,0.040358700541766906
D,165,02/test/ko/0165.png,1,0.2513889968395233,0.0020013747911246833
D,166,02/test/ko/0166.png,1,0.23745915293693542,0.5271103278459017
D,167,02/test/ko/0167.png,1,0.28869467973709106,0.7083333333333333
D,168,02/test/ko/0168.png,1,0.2623784840106964,
D,169,02/test/ko/0169.png,1,0.21516846120357513,0.7666666666666666
D,170,02/test/ko/0170.png,1,0.25897157192230225,0.07307152875175316
D,171,02/test/ko/0171.png,1,0.26611241698265076,
D,172,02/test/ko/0172.png,1,0.2195228785276413,
D,173,02/test/ko/0173.png,1,0.2774876356124878,
D,174,02/test/ko/0174.png,1,0.2815326154232025,0.12727587008300778
D,175,02/test/ko/0175.png,1,0.24808979034423828,0.009373645544935425
D,176,02/test/ko/0176.png,1,0.2877919673919678,
D,177,02/test/ko/0177.png,1,0.2568931579589844,0.0006285960532310613
D,178,02/test/ko/0178.png,1,0.22181202471256256,0.42720368239355583
D,179,02/test/ko/0179.png,1,0.2132430374622345,0.02827071867272872
D,180,02/test/ko/0180.png,1,0.24138309061527252,
D,181,02/test/ko/0181.png,1,0.2279442697763443,0.024647139995390692
D,182,02/test/ko/0182.png,1,0.2610376477241516,
D,183,02/test/ko/0183.png,1,0.25058358907699585,0.5102744876856552
D,184,02/test/ko/0184.png,1,0.2110345959663391,
D,185,02/test/ko/0185.png,1,0.21611347794532776,0.09968592162988213
D,186,02/test/ko/0186.png,1,0.2495928555727005,0.009757181406271983
D,187,02/test/ko/0187.png,1,0.28884485363960266,0.1711310295923221
D,188,02/test/ko/0188.png,1,0.358238160610199,0.22967656124461625
D,189,02/test/ko/0189.png,1,0.4037114381790161,0.6836150357543395
D,190,02/test/ko/0190.png,1,0.407123327255249,0.6287025791618994
D,191,02/test/ko/0191.png,1,0.40133538842201233,0.6881486725437094
D,192,02/test/ko/0192.png,1,0.35024553537368774,0.08429566725334182
D,193,02/test/ko/0193.png,1,0.38221311569213867,0.7277690526352227
D,194,02/test/ko/0194.png,1,0.3883099853992462,0.5854453372101203
D,195,02/test/ko/0195.png,1,0.3670685291290283,0.3312782200422718
D,196,02/test/ko/0196.png,1,0.36179831624031067,0.029555090351324302
D,197,02/test/ko/0197.png,1,0.42109474539756775,0.673903582439277
D,198,02/test/ko/0198.png,1,0.4101077616214752,0.8223230295243372
D,199,02/test/ko/0199.png,1,0.38631612062454224,0.772594366689584
D,200,02/test/ok/0000.png,0,0.217696413397789,
D,201,02/test/ok/0001.png,0,0.2577190101146698,
D,202,02/test/ok/0002.png,0,0.2633614242076874,
D,203,02/test/ok/0003.png,0,0.20191329717636108,
D,204,02/test/ok/0004.png,0,0.2597143054008484,
D,205,02/test/ok/0005.png,0,0.26332345604896545,
D,206,02/test/ok/0006.png,0,0.24599002301692963,
D,207,02/test/ok/0007.png,0,0.22260668873786926,
D,208,02/test/ok/0008.png,0,0.20935893058776855,
D,209,02/test/ok/0009.png,0,0.22938115894794464,
D,210,02/test/ok/0010.png,0,0.2504614591598511,
D,211,02/test/ok/0011.png,0,0.24145986139774323,
D,212,02/test/ok/0012.png,0,0.25671136379241943,
D,213,02/test/ok/0013.png,0,0.238692507147789,
D,214,02/test/ok/0014.png,0,0.22009839117527008,
D,215,02/test/ok/0015.png,0,0.20452938973903656,
D,216,02/test/ok/0016.png,0,0.24207375943660736,
D,217,02/test/ok/0017.png,0,0.24643860757350922,
D,218,02/test/ok/0018.png,0,0.20144051313400269,
D,219,02/test/ok/0019.png,0,0.20520207285881042,
D,220,02/test/ok/0020.png,0,0.2757527530193329,
D,221,02/test/ok/0021.png,0,0.25854283571243286,
D,222,02/test/ok/0022.png,0,0.22735875844955444,
D,223,02/test/ok/0023.png,0,0.25816646218299866,
D,224,02/test/ok/0024.png,0,0.22957023978233337,
D,225,02/test/ok/0025.png,0,0.2546033263206482,
D,226,02/test/ok/0026.png,0,0.28220123052597046,
D,227,02/test/ok/0027.png,0,0.26251381635665894,
D,228,02/test/ok/0028.png,0,0.23316136002540588,
D,229,02/test/ok/0029.png,0,0.2366245836019516,
A1_J,0,02/test/ko/0000.png,1,0.4664701521396637,0.7717495861755791
A1_J,1,02/test/ko/0001.png,1,0.4584391713142395,0.9044855848030988
A1_J,2,02/test/ko/0002.png,1,0.37259796261787415,0.8174987614736455
A1_J,3,02/test/ko/0003.png,1,0.357410728931427,0.4314344717560938
A1_J,4,02/test/ko/0004.png,1,0.4384627342224121,0.6021004707331775
A1_J,5,02/test/ko/0005.png,1,0.43382492661476135,0.6227715674848262
A1_J,6,02/test/ko/0006.png,1,0.4835529327392578,0.857122996302981
A1_J,7,02/test/ko/0007.png,1,0.38307803869247437,0.8662870891592185
A1_J,8,02/test/ko/0008.png,1,0.38839706778526306,0.7852047786566023
A1_J,9,02/test/ko/0009.png,1,0.4455089867115021,0.8309730579416463
A1_J,10,02/test/ko/0010.png,1,0.477547287940979,0.9031556296534982
A1_J,11,02/test/ko/0011.png,1,0.2720966935157776,0.25592629685878565
A1_J,12,02/test/ko/0012.png,1,0.38064780831336975,0.3894014273796085
A1_J,13,02/test/ko/0013.png,1,0.36175090074539185,0.5695759225339603
A1_J,14,02/test/ko/0014.png,1,0.4081118404865265,0.5784296172791239
A1_J,15,02/test/ko/0015.png,1,0.4044775664806366,0.726252115501838
A1_J,16,02/test/ko/0016.png,1,0.39040905237197876,0.6775975665209618
A1_J,17,02/test/ko/0017.png,1,0.4515836536884308,0.5432229252746245
A1_J,18,02/test/ko/0018.png,1,0.39717236161231995,0.8404338797536356
A1_J,19,02/test/ko/0019.png,1,0.3932664394378662,0.8066080787361436
A1_J,20,02/test/ko/0020.png,1,0.3851066529750824,0.42214145351754195
A1_J,21,02/test/ko/0021.png,1,0.3308470547199249,0.5879877174535276
A1_J,22,02/test/ko/0022.png,1,0.3751591444015503,0.5825066637316484
A1_J,23,02/test/ko/0023.png,1,0.4087833762168884,0.81211448997586
A1_J,24,02/test/ko/0024.png,1,0.44040897488594055,0.5362436664133746
A1_J,25,02/test/ko/0025.png,1,0.43248599767684937,0.7620550611422376
A1_J,26,02/test/ko/0026.png,1,0.44764676690101624,0.2379263037181578
A1_J,27,02/test/ko/0027.png,1,0.3057112395763397,0.030279699248120302
A1_J,28,02/test/ko/0028.png,1,0.4340404272079468,0.5788459087631158
A1_J,29,02/test/ko/0029.png,1,0.40111589431762695,0.6928616794350748
A1_J,30,02/test/ko/0030.png,1,0.3876240849494934,0.8333262841534264
A1_J,31,02/test/ko/0031.png,1,0.43303996324539185,0.09480023230650322
A1_J,32,02/test/ko/0032.png,1,0.4394589066505432,0.48295695518813764
A1_J,33,02/test/ko/0033.png,1,0.3120628893375397,0.3471445823080318
A1_J,34,02/test/ko/0034.png,1,0.3590429425239563,0.6945322018008985
A1_J,35,02/test/ko/0035.png,1,0.4423670768737793,0.6691035042058006
A1_J,36,02/test/ko/0036.png,1,0.45719021558761597,0.5198311158548587
A1_J,37,02/test/ko/0037.png,1,0.4422760009765625,0.8396388118349256
A1_J,38,02/test/ko/0038.png,1,0.41160690784454346,0.6481706628815115
A1_J,39,02/test/ko/0039.png,1,0.39368966221809387,0.7755601018285838
A1_J,40,02/test/ko/0040.png,1,0.4463285803794861,0.8351204070051326
A1_J,41,02/test/ko/0041.png,1,0.47928497195243835,0.9081136922520306
A1_J,42,02/test/ko/0042.png,1,0.3406469225883484,0.00643152319422618
A1_J,43,02/test/ko/0043.png,1,0.3886135220527649,0.47457894869608075
A1_J,44,02/test/ko/0044.png,1,0.43407055735588074,0.8212188326173048
A1_J,45,02/test/ko/0045.png,1,0.4471845030784607,0.5591417390631098
A1_J,46,02/test/ko/0046.png,1,0.4568478763103485,0.6005364430890648
A1_J,47,02/test/ko/0047.png,1,0.43716707825660706,0.653493628887415
A1_J,48,02/test/ko/0048.png,1,0.37299787998199463,0.3637726198353613
A1_J,49,02/test/ko/0049.png,1,0.46278509497642517,0.804167094633112
A1_J,50,02/test/ko/0050.png,1,0.420014888048172,0.8504479371885123
A1_J,51,02/test/ko/0051.png,1,0.4328170716762543,0.6319814142168676
A1_J,52,02/test/ko/0052.png,1,0.4626966118812561,0.8439381900510771
A1_J,53,02/test/ko/0053.png,1,0.34639090299606323,0.9280290515735414
A1_J,54,02/test/ko/0054.png,1,0.2900918424129486,0.35947549063348083
A1_J,55,02/test/ko/0055.png,1,0.37456214427948,0.7952033983062348
A1_J,56,02/test/ko/0056.png,1,0.36566945910453796,0.8310829148661248
A1_J,57,02/test/ko/0057.png,1,0.35726988315582275,0.2807064938243449
A1_J,58,02/test/ko/0058.png,1,0.4364607632160187,0.7002669653963192
A1_J,59,02/test/ko/0059.png,1,0.4343506395816803,0.5821391921949012
A1_J,60,02/test/ko/0060.png,1,0.38117095828056335,0.6308575500446689
A1_J,61,02/test/ko/0061.png,1,0.4438042938709259,0.5830518955851849
A1_J,62,02/test/ko/0062.png,1,0.5123545527458191,0.813631146957147
A1_J,63,02/test/ko/0063.png,1,0.4700515568256378,0.658076664256805
A1_J,64,02/test/ko/0064.png,1,0.3589533567428589,0.6562933477571198
A1_J,65,02/test/ko/0065.png,1,0.38609322905540466,0.633364377631376
A1_J,66,02/test/ko/0066.png,1,0.4252181053161621,0.60988612691692
A1_J,67,02/test/ko/0067.png,1,0.4038373827934265,0.31481287283583037
A1_J,68,02/test/ko/0068.png,1,0.423351526260376,0.3136382275521412
A1_J,69,02/test/ko/0069.png,1,0.5138857364654541,0.8878584717520094
A1_J,70,02/test/ko/0070.png,1,0.34420299530029297,0.0241182660327035
A1_J,71,02/test/ko/0071.png,1,0.3874521851539612,0.02861360988927616
A1_J,72,02/test/ko/0072.png,1,0.44196557998657227,0.3457866559764887
A1_J,73,02/test/ko/0073.png,1,0.32010921835899353,0.06170453464325017
A1_J,74,02/test/ko/0074.png,1,0.30210795998573303,0.15349500884134776
A1_J,75,02/test/ko/0075.png,1,0.43147194385528564,0.5581692391789851
A1_J,76,02/test/ko/0076.png,1,0.4268324375152588,0.49693708656439534
A1_J,77,02/test/ko/0077.png,1,0.4526999592781067,0.5653270839966336
A1_J,78,02/test/ko/0078.png,1,0.41637519001960754,0.6663573650467765
A1_J,79,02/test/ko/0079.png,1,0.3941393196582794,0.8036683647242157
A1_J,80,02/test/ko/0080.png,1,0.2425045371055603,0.750782842124421
A1_J,81,02/test/ko/0081.png,1,0.25206121802330017,0.5835702260293149
A1_J,82,02/test/ko/0082.png,1,0.19698089361190796,0.3898390376915351
A1_J,83,02/test/ko/0083.png,1,0.25034406781196594,0.011326946087960007
A1_J,84,02/test/ko/0084.png,1,0.24034708738327026,0.66005291005291
A1_J,85,02/test/ko/0085.png,1,0.23835746943950653,0.3779396816048494
A1_J,86,02/test/ko/0086.png,1,0.27382349967956543,0.8037037037037037
A1_J,87,02/test/ko/0087.png,1,0.2042815387248993,0.4135052216130748
A1_J,88,02/test/ko/0088.png,1,0.16985823214054108,
A1_J,89,02/test/ko/0089.png,1,0.1636873483657837,1.0
A1_J,90,02/test/ko/0090.png,1,0.19652783870697021,0.7741013071895425
A1_J,91,02/test/ko/0091.png,1,0.2463405281305313,0.2967828798185941
A1_J,92,02/test/ko/0092.png,1,0.1648527830839157,
A1_J,93,02/test/ko/0093.png,1,0.17064522206783295,0.5153688161746632
A1_J,94,02/test/ko/0094.png,1,0.24344134330749512,0.5492257457014031
A1_J,95,02/test/ko/0095.png,1,0.17349591851234436,0.8412698412698412
A1_J,96,02/test/ko/0096.png,1,0.20936304330825806,0.025076405276936872
A1_J,97,02/test/ko/0097.png,1,0.1665101796388626,0.19000455587040058
A1_J,98,02/test/ko/0098.png,1,0.2042464166879654,0.36262626262626263
A1_J,99,02/test/ko/0099.png,1,0.18431559205055237,0.7031764318630678
A1_J,100,02/test/ko/0100.png,1,0.21413204073905945,0.925
A1_J,101,02/test/ko/0101.png,1,0.19073504209518433,0.6357142857142857
A1_J,102,02/test/ko/0102.png,1,0.23434922099113464,0.2300724637681159
A1_J,103,02/test/ko/0103.png,1,0.186402827501297,0.21577220464840954
A1_J,104,02/test/ko/0104.png,1,0.23553800582885742,0.8306878306878307
A1_J,105,02/test/ko/0105.png,1,0.1911936104297638,0.2719620352152247
A1_J,106,02/test/ko/0106.png,1,0.2554529905319214,0.1295673546657505
A1_J,107,02/test/ko/0107.png,1,0.23456579446792603,0.34017336874413606
A1_J,108,02/test/ko/0108.png,1,0.1606612652540207,0.006707977038017284
A1_J,109,02/test/ko/0109.png,1,0.22769370675086975,
A1_J,110,02/test/ko/0110.png,1,0.20043213665485382,0.18751725248640516
A1_J,111,02/test/ko/0111.png,1,0.24311302602291107,0.7575757575757576
A1_J,112,02/test/ko/0112.png,1,0.1858299970626831,
A1_J,113,02/test/ko/0113.png,1,0.20052529871463776,0.08275039374671878
A1_J,114,02/test/ko/0114.png,1,0.21878856420516968,0.3540335879164525
A1_J,115,02/test/ko/0115.png,1,0.17929573357105255,0.0812443604158225
A1_J,116,02/test/ko/0116.png,1,0.21586306393146515,
A1_J,117,02/test/ko/0117.png,1,0.21513251960277557,0.08285024154589371
A1_J,118,02/test/ko/0118.png,1,0.23040740191936493,
A1_J,119,02/test/ko/0119.png,1,0.16009895503520966,
A1_J,120,02/test/ko/0120.png,1,0.2142798751592636,
A1_J,121,02/test/ko/0121.png,1,0.18848054111003876,0.036624885039095945
A1_J,122,02/test/ko/0122.png,1,0.14688460528850555,
A1_J,123,02/test/ko/0123.png,1,0.17860576510429382,
A1_J,124,02/test/ko/0124.png,1,0.1710483282804489,0.48400100600495743
A1_J,125,02/test/ko/0125.png,1,0.1894349902868271,0.8928571428571428
A1_J,126,02/test/ko/0126.png,1,0.20631079375743866,0.7222222222222221
A1_J,127,02/test/ko/0127.png,1,0.17776204645633698,
A1_J,128,02/test/ko/0128.png,1,0.2113213986158371,0.23100178472862945
A1_J,129,02/test/ko/0129.png,1,0.16591206192970276,
A1_J,130,02/test/ko/0130.png,1,0.1542929857969284,0.22083333333333333
A1_J,131,02/test/ko/0131.png,1,0.21765968203544617,0.12911304611623806
A1_J,132,02/test/ko/0132.png,1,0.17555876076221466,0.05502316731973302
A1_J,133,02/test/ko/0133.png,1,0.17938293516635895,
A1_J,134,02/test/ko/0134.png,1,0.15381227433681488,0.23316035816035818
A1_J,135,02/test/ko/0135.png,1,0.21540212631225586,0.8333333333333333
A1_J,136,02/test/ko/0136.png,1,0.18380394577980042,
A1_J,137,02/test/ko/0137.png,1,0.15865150094032288,
A1_J,138,02/test/ko/0138.png,1,0.22611704468727112,
A1_J,139,02/test/ko/0139.png,1,0.1948036551475525,
A1_J,140,02/test/ko/0140.png,1,0.22433358430862427,0.7939136055515366
A1_J,141,02/test/ko/0141.png,1,0.14138153195381165,
A1_J,142,02/test/ko/0142.png,1,0.19873659312725067,0.11501172826854318
A1_J,143,02/test/ko/0143.png,1,0.24202769994735718,0.7433862433862434
A1_J,144,02/test/ko/0144.png,1,0.16285096108913422,
A1_J,145,02/test/ko/0145.png,0,0.2038358747959137,
A1_J,146,02/test/ko/0146.png,1,0.16340023279190063,
A1_J,147,02/test/ko/0147.png,1,0.1453065574169159,0.3673490965013457
A1_J,148,02/test/ko/0148.png,1,0.17545251548290253,
A1_J,149,02/test/ko/0149.png,1,0.1653713434934616,
A1_J,150,02/test/ko/0150.png,1,0.1464722752571106,
A1_J,151,02/test/ko/0151.png,1,0.1455504447221756,0.25201239785855173
A1_J,152,02/test/ko/0152.png,1,0.15791070461273193,0.16127973187300093
A1_J,153,02/test/ko/0153.png,1,0.1906745284795761,0.5594031836756295
A1_J,154,02/test/ko/0154.png,1,0.19576382637023926,
A1_J,155,02/test/ko/0155.png,1,0.1801486760377884,0.110587735116037
A1_J,156,02/test/ko/0156.png,1,0.16083601117134094,
A1_J,157,02/test/ko/0157.png,1,0.16092978417873383,
A1_J,158,02/test/ko/0158.png,1,0.17241667211055756,0.05020558067626644
A1_J,159,02/test/ko/0159.png,1,0.1625618189573288,
A1_J,160,02/test/ko/0160.png,1,0.22050753235816956,
A1_J,161,02/test/ko/0161.png,1,0.1517416536808014,0.8761904761904762
A1_J,162,02/test/ko/0162.png,1,0.14601008594036102,0.07634582701198842
A1_J,163,02/test/ko/0163.png,1,0.1687956154346466,
A1_J,164,02/test/ko/0164.png,1,0.21202071011066437,0.7666666666666666
A1_J,165,02/test/ko/0165.png,1,0.146698996424675,0.13055645890414366
