method,image_index,sample_id,label,image_max,pixel_ap
E,0,01/test/ko/0000.bmp,1,0.2876865565776825,0.624270760966102
E,1,01/test/ko/0001.bmp,1,0.25096598267555237,0.5871561355766881
E,2,01/test/ko/0002.bmp,1,0.20910072326660156,0.369530187754472
E,3,01/test/ko/0003.bmp,1,0.06834357976913452,0.39242424242424245
E,4,01/test/ko/0004.bmp,1,0.2326696515083313,0.3471516212848001
E,5,01/test/ko/0005.bmp,1,0.25336775183677673,0.4352254577347699
E,6,01/test/ko/0006.bmp,1,0.23777571320533752,0.7389026771599312
E,7,01/test/ko/0007.bmp,1,0.22026993334293365,0.4273366945636518
E,8,01/test/ko/0008.bmp,1,0.22414614260196686,0.7667814826393872
E,9,01/test/ko/0009.bmp,1,0.142154723405838,0.2305439369278229
E,10,01/test/ko/0010.bmp,1,0.2825372815132141,0.5580698499351624
E,11,01/test/ko/0011.bmp,1,0.12372595071792603,0.42538531950340897
E,12,01/test/ko/0012.bmp,1,0.2654300928115845,0.7543192570235887
E,13,01/test/ko/0013.bmp,1,0.18858137726783752,0.6060839810752947
E,14,01/test/ko/0014.bmp,1,0.24932421743869781,0.6184284360324022
E,15,01/test/ko/0015.bmp,1,0.2440510392189026,0.546862996110958
E,16,01/test/ko/0016.bmp,1,0.2203345149755478,0.6035300803793974
E,17,01/test/ko/0017.bmp,1,0.16269372403621674,0.6545631002899207
E,18,01/test/ko/0018.bmp,1,0.18265864253044128,0.6230500874293016
E,19,01/test/ko/0019.bmp,1,0.21552233397960663,0.7256158076038046
E,20,01/test/ko/0020.bmp,1,0.1998869925737381,0.43071683611363015
E,21,01/test/ko/0021.bmp,1,0.11734209954738617,0.13234402322416444
E,22,01/test/ko/0022.bmp,1,0.23758047819137573,0.48795010873151495
E,23,01/test/ko/0023.bmp,1,0.1565554291009903,0.5970404344593698
E,24,01/test/ko/0024.bmp,1,0.22178271412849426,0.701938075294842
E,25,01/test/ko/0025.bmp,1,0.19550175964832306,0.5002810687706188
E,26,01/test/ko/0026.bmp,1,0.2838274836540222,0.7071042148541271
E,27,01/test/ko/0028.bmp,1,0.22285392880439758,0.7382943926654895
E,28,01/test/ko/0029.bmp,1,0.20723772048950195,0.6059329876782874
E,29,01/test/ko/0030.bmp,1,0.1333901435136795,0.40317931688059166
E,30,01/test/ko/0031.bmp,1,0.04413320869207382,0.12928390304101728
E,31,01/test/ko/0032.bmp,1,0.24074748158454895,0.7051763452166895
E,32,01/test/ko/0033.bmp,1,0.0665319487452507,0.40003579209461565
E,33,01/test/ko/0034.bmp,1,0.1241346001625061,0.5350681286377863
E,34,01/test/ko/0035.bmp,1,0.3380536735057831,0.6069300863410722
E,35,01/test/ko/0036.bmp,1,0.2338760644197464,0.6828693991153459
E,36,01/test/ko/0037.bmp,1,0.20393578708171844,0.6135884215968036
E,37,01/test/ko/0038.bmp,1,0.12907862663269043,0.1322726557492388
E,38,01/test/ko/0039.bmp,1,0.24487759172916412,0.8158249181543763
E,39,01/test/ko/0040.bmp,1,0.21056196093559265,0.6967720408575783
E,40,01/test/ko/0041.bmp,1,0.24434390664100647,0.7931451545842185
E,41,01/test/ko/0042.bmp,1,0.15432634949684143,0.5429166666666666
E,42,01/test/ko/0043.bmp,1,0.29311659932136536,0.7243680474368135
E,43,01/test/ko/0044.bmp,1,0.21655011177062988,0.34508933070371356
E,44,01/test/ko/0045.bmp,1,0.14523757994174957,0.45769745167311093
E,45,01/test/ko/0046.bmp,1,0.078233502805233,0.5317460317460317
E,46,01/test/ko/0047.bmp,1,0.22101342678070068,0.6521835475344057
E,47,01/test/ko/0048.bmp,1,0.27123868465423584,0.6569592106549115
E,48,01/test/ko/0049.bmp,1,0.31984415650367737,0.6734943072857222
E,49,01/test/ok/0000.bmp,0,0.02291453629732132,
E,50,01/test/ok/0001.bmp,0,0.032356709241867065,
E,51,01/test/ok/0002.bmp,0,0.031196532770991325,
E,52,01/test/ok/0003.bmp,0,0.02452842704951763,
E,53,01/test/ok/0004.bmp,0,0.03340301662683487,
E,54,01/test/ok/0005.bmp,0,0.07671130448579788,
E,55,01/test/ok/0006.bmp,0,0.028226198628544807,
E,56,01/test/ok/0007.bmp,0,0.038587722927331924,
E,57,01/test/ok/0008.bmp,0,0.03138605132699013,
